client_ID;age;gender;marital_status;SPC_ID;Industry_sector;Market_type;Affiliated_agency;Monthly_income;Monthly_debt_payments;Monthly_spending;Assets_worth;Employment_Stability;Credit_Score
253;32;male;divorced;005;Public Administration;B2B Market (Business-to-Business);186;3217;0;2251;40334.0;3;757
254;80;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);111;4213;1685;1516;150539.0;1;730
255;74;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);173;4289;1715;1801;143320.0;12;740
256;31;female;divorced;054;Merchants and Traders;B2C Market (Business-to-Consumer);186;3178;1271;1334;43686.0;7;713
257;75;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);194;4330;1732;1818;138885.0;23;752
258;19;female;single;099;Unemployed and Others;B2C Market (Business-to-Consumer);226;4250;1700;1530;21960.0;1;611
259;57;female;divorced;027;Self-Employed Professionals;B2B Market (Business-to-Business);80;4760;0;2856;108990.0;19;635
260;24;female;married;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);45;3578;0;2504;31143.0;4;581
261;65;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);150;4124;0;2474;117256.0;24;778
262;62;male;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);160;4582;1832;1924;120465.0;24;644
263;19;female;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);198;5837;0;4085;23390.5;1;703
264;30;female;divorced;025;Retirees and Pensioners;B2B Market (Business-to-Business);124;4556;1822;1913;46702.0;5;658
265;23;female;single;025;Retirees and Pensioners;B2B Market (Business-to-Business);159;4162;1248;1748;28368.0;5;619
266;24;male;married;065;Unreported;B2C Market (Business-to-Consumer);77;6700;2680;2814;47390.0;1;668
267;22;male;married;006;Public Administration;B2C Market (Business-to-Consumer);18;2746;823;1346;20177.0;2;671
268;30;male;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);154;4834;1450;2368;49389.0;1;629
269;34;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);71;4736;1420;1989;53205.0;2;762
270;19;female;married;020;Private Sector Technical and Support;B2B Market (Business-to-Business);45;3599;1439;1296;17995.5;1;620
271;20;male;single;011;Public Administration;B2B Market (Business-to-Business);101;5565;0;3339;35135.0;1;744
272;35;male;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);184;6221;2488;2613;74167.5;4;700
273;34;male;divorced;038;Healthcare;B2B Market (Business-to-Business);118;3887;0;2720;52999.0;5;744
274;34;male;divorced;050;Merchants and Traders;B2C Market (Business-to-Consumer);2;3572;1428;1286;51336.0;14;672
275;27;female;divorced;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);122;3274;1309;1179;33912.0;6;617
276;61;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);6;3900;1560;1638;100957.0;12;646
277;19;male;married;050;Merchants and Traders;B2C Market (Business-to-Consumer);11;3310;0;1986;16955.0;1;631
278;19;male;married;061;Agriculture and Fishing;B2B Market (Business-to-Business);40;3155;0;1893;20412.5;0;611
279;28;female;married;068;Real Estate Activities;B2C Market (Business-to-Consumer);102;5434;2173;2282;48246.0;4;727
280;23;female;married;059;Merchants and Traders;B2C Market (Business-to-Consumer);144;4957;1487;2429;28846.5;2;668
281;64;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);157;3778;1511;1586;105960.0;2;658
282;34;male;single;067;Real Estate Activities;B2C Market (Business-to-Consumer);82;5291;2116;1905;71407.0;5;761
283;33;male;married;005;Public Administration;B2B Market (Business-to-Business);133;3018;1207;1086;38960.0;11;630
284;21;female;single;014;Public Administration;B2B Market (Business-to-Business);25;3203;0;1921;21170.5;1;712
285;45;female;divorced;027;Self-Employed Professionals;B2B Market (Business-to-Business);230;5576;2230;2342;104023.0;24;694
286;20;female;single;039;Self-Employed Professionals;B2B Market (Business-to-Business);28;4002;1200;1681;24207.0;0;623
287;27;male;divorced;067;Real Estate Activities;B2C Market (Business-to-Consumer);54;5492;0;3295;49764.0;1;672
288;32;male;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);188;4753;1425;1996;58252.0;2;692
289;63;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);171;4465;1786;1607;118523.5;14;747
290;57;male;divorced;042;Self-Employed Professionals;B2B Market (Business-to-Business);34;5096;2038;2140;127387.0;0;755
291;25;male;married;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);145;3859;1543;1621;30531.5;1;722
292;73;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);179;4078;0;2854;136368.0;13;654
293;60;male;divorced;011;Public Administration;B2B Market (Business-to-Business);179;4382;0;2629;108759.0;17;677
294;24;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);67;3567;1070;1498;26273.0;4;622
295;18;male;single;041;Self-Employed Professionals;B2B Market (Business-to-Business);94;5605;2242;2354;24694.0;0;674
296;26;female;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);116;4652;1860;1954;38291.0;1;706
297;21;male;single;016;Private Sector Management;B2B Market (Business-to-Business);195;7107;2132;3482;40305.5;3;600
298;48;female;married;035;Legal Activities;B2B Market (Business-to-Business);52;4245;1273;1783;85616.0;30;731
299;28;male;single;051;Merchants and Traders;B2C Market (Business-to-Consumer);188;4383;1314;1841;41758.0;2;677
300;28;male;single;060;Agriculture and Fishing;B2B Market (Business-to-Business);133;3108;1243;1119;31520.0;8;650
301;37;female;married;021;Private Sector Technical and Support;B2B Market (Business-to-Business);178;3648;1094;1787;58505.0;9;727
302;27;male;divorced;006;Public Administration;B2C Market (Business-to-Consumer);96;3211;0;2247;39169.5;0;676
303;29;male;divorced;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);119;3873;0;2323;38283.5;0;703
304;31;female;married;016;Private Sector Management;B2B Market (Business-to-Business);107;7918;0;5542;76634.0;12;777
305;40;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);147;3552;1420;1279;62989.0;6;711
306;64;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);126;3857;1542;1389;108377.0;13;750
307;19;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);157;4349;1739;1826;23648.5;1;734
308;32;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);86;3714;0;2228;44129.0;0;645
309;25;female;married;014;Public Administration;B2B Market (Business-to-Business);227;2859;0;2001;27426.5;6;606
310;43;male;divorced;036;Self-Employed Professionals;B2B Market (Business-to-Business);138;4353;0;2611;72914.5;23;774
311;32;female;single;015;Public Administration;B2B Market (Business-to-Business);186;2794;838;1173;33989.0;12;706
312;43;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);227;3411;1364;1228;61729.5;5;680
313;44;female;divorced;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);0;4359;1307;1831;79165.0;17;778
314;37;female;married;003;Public Administration;B2B Market (Business-to-Business);186;4135;0;2481;62535.5;16;724
315;37;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);224;3665;0;2199;59456.5;15;751
316;23;female;single;057;Legal Activities;B2C Market (Business-to-Consumer);177;3130;939;1533;23970.0;2;703
317;36;male;single;057;Legal Activities;B2C Market (Business-to-Consumer);148;4182;0;2509;59587.0;6;651
318;18;female;married;032;Healthcare;B2B Market (Business-to-Business);232;4547;1818;1637;23038.0;0;684
319;32;male;married;002;Unreported;B2B Market (Business-to-Business);8;5006;0;3003;57648.0;10;800
320;60;male;divorced;021;Private Sector Technical and Support;B2B Market (Business-to-Business);3;3902;0;2731;102722.0;18;682
321;46;female;divorced;060;Agriculture and Fishing;B2B Market (Business-to-Business);13;3111;1244;1306;60718.0;0;670
322;47;male;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);82;5568;2227;2004;103131.0;9;758
323;24;female;married;053;Merchants and Traders;B2C Market (Business-to-Consumer);153;4763;1428;2334;37613.0;1;682
324;65;male;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);183;4363;0;3054;123936.5;5;700
325;21;female;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);44;4318;1727;1554;26156.0;3;659
326;24;female;divorced;003;Public Administration;B2B Market (Business-to-Business);104;3473;0;2083;26204.0;1;697
327;57;male;divorced;004;Public Administration;B2B Market (Business-to-Business);62;6606;0;4624;156289.0;19;756
328;64;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);96;4217;1686;1771;117277.0;24;686
329;21;male;single;038;Healthcare;B2B Market (Business-to-Business);54;5647;2258;2372;36074.5;1;601
330;30;male;divorced;035;Legal Activities;B2B Market (Business-to-Business);101;5178;2071;2174;56230.0;5;748
331;66;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);38;4314;0;3019;120208.0;29;655
332;24;female;married;003;Public Administration;B2B Market (Business-to-Business);168;4484;0;2690;29796.0;1;594
333;58;female;married;074;Unreported;B2C Market (Business-to-Consumer);123;4269;1280;2092;109260.0;26;743
334;18;male;single;060;Agriculture and Fishing;B2B Market (Business-to-Business);186;2951;1180;1062;18615.0;0;689
335;22;male;single;056;Merchants and Traders;B2C Market (Business-to-Consumer);29;3422;1368;1437;25780.0;1;593
336;77;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);107;4064;1625;1463;142642.0;16;698
337;61;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);177;4881;1464;2050;129309.5;18;742
338;34;female;married;021;Private Sector Technical and Support;B2B Market (Business-to-Business);230;3995;1598;1438;56737.0;8;634
339;37;female;married;044;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);142;4355;0;3048;57504.5;17;760
340;77;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);3;4817;1926;1734;158289.5;28;778
341;34;female;married;040;Self-Employed Professionals;B2B Market (Business-to-Business);230;4951;1485;2079;56836.0;16;677
342;77;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);103;3993;1597;1437;141374.5;12;714
343;20;female;single;025;Retirees and Pensioners;B2B Market (Business-to-Business);132;4100;1230;2008;25742.0;1;716
344;53;male;married;036;Self-Employed Professionals;B2B Market (Business-to-Business);187;5268;0;3160;120227.0;29;664
345;36;male;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);217;2399;0;1679;36230.0;13;756
346;66;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);102;4262;1278;2088;120954.0;23;684
347;20;female;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);20;5912;0;3547;34736.0;0;670
348;18;male;single;061;Agriculture and Fishing;B2B Market (Business-to-Business);122;3194;1277;1150;24484.0;0;651
349;66;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);185;3925;1570;1648;115644.0;23;710
350;57;female;divorced;014;Public Administration;B2B Market (Business-to-Business);86;3269;1307;1177;79188.5;8;686
351;57;male;divorced;099;Unemployed and Others;B2C Market (Business-to-Consumer);144;4629;1851;1666;113198.5;7;766
352;21;female;single;042;Self-Employed Professionals;B2B Market (Business-to-Business);55;4073;1629;1710;26139.5;3;616
353;63;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);152;4859;1457;2381;128562.5;19;727
354;20;male;single;025;Retirees and Pensioners;B2B Market (Business-to-Business);8;4992;1996;2097;27597.0;2;647
355;76;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);107;4343;0;2605;145277.0;9;684
356;63;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);232;4052;0;2431;112138.0;8;733
357;60;male;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);222;4108;1643;1479;110543.0;5;729
358;20;female;married;021;Private Sector Technical and Support;B2B Market (Business-to-Business);147;3934;0;2360;24164.0;0;721
359;57;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);67;3958;1583;1425;93235.0;24;709
360;44;female;married;036;Self-Employed Professionals;B2B Market (Business-to-Business);3;4186;1255;1758;77416.0;13;632
361;22;female;single;009;Public Administration;B2B Market (Business-to-Business);94;1979;791;831;15013.0;3;606
362;28;male;single;071;Self-Employed Professionals;B2C Market (Business-to-Consumer);37;2873;0;1723;33554.0;5;685
363;19;male;single;041;Self-Employed Professionals;B2B Market (Business-to-Business);130;5308;2123;2229;23908.0;1;667
364;21;male;married;047;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);131;4619;1385;2263;30817.5;3;733
365;47;female;divorced;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);160;3009;902;1474;61615.5;21;744
366;72;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);73;3677;0;2573;114692.0;2;635
367;48;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);120;4360;0;3052;89219.0;14;700
368;46;female;married;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);124;4118;0;2882;79702.0;26;647
369;31;male;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);53;2380;0;1428;34157.0;6;734
370;22;female;single;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);4;4661;0;3262;28995.0;3;700
371;19;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);56;4980;1992;1792;21602.0;1;684
372;61;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);230;4089;1635;1472;104864.5;3;741
373;47;female;divorced;061;Agriculture and Fishing;B2B Market (Business-to-Business);157;3176;1270;1334;65265.0;2;651
374;20;female;single;027;Self-Employed Professionals;B2B Market (Business-to-Business);138;4976;0;3483;26325.0;0;722
375;63;male;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);171;3881;1164;1630;104238.5;23;716
376;19;male;single;002;Unreported;B2B Market (Business-to-Business);0;4186;1255;2051;23191.0;1;590
377;63;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);97;4335;1300;1821;113397.5;21;664
378;21;female;married;014;Public Administration;B2B Market (Business-to-Business);173;3952;1580;1423;29825.0;0;667
379;19;female;single;066;Legal Activities;B2C Market (Business-to-Consumer);119;6563;2625;2362;30643.5;0;627
380;22;male;single;052;Merchants and Traders;B2C Market (Business-to-Consumer);3;4732;0;3312;24726.0;4;708
381;28;female;married;046;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);194;3782;1512;1362;38220.0;3;710
382;77;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);153;3867;0;2320;129918.5;0;652
383;40;male;divorced;011;Public Administration;B2B Market (Business-to-Business);4;6016;2406;2166;87998.0;8;786
384;36;male;divorced;058;Merchants and Traders;B2C Market (Business-to-Consumer);198;4338;0;2602;55184.0;9;773
385;47;female;married;100;Merchants and Traders;B2C Market (Business-to-Consumer);3;3841;1536;1613;74582.5;13;702
